Year,Quarter,GEO,Products,Average_Price,VALUE
2022,3,Quebec,"Ground beef, per kilogram",11.236666666666666,8673184
2022,3,Quebec,"Iceberg lettuce, unit",1.8366666666666667,8673184
2022,3,Quebec,"Infant formula, 900 grams ",28.94333333333333,8673184
2022,3,Quebec,"Ketchup, 1 litre",4.236666666666667,8673184
2022,3,Quebec,"Lemons, unit",0.9233333333333333,8673184
2022,3,Quebec,"Limes, unit",0.7133333333333333,8673184
2022,3,Quebec,"Margarine, 907 grams",6.66,8673184
2022,3,Quebec,"Mayonnaise, 890 millilitres ",6.47,8673184
2022,3,Quebec,"Meatless burgers, 226 grams",6.0566666666666675,8673184
2022,3,Quebec,"Milk, 4 litres",7.640000000000001,8673184
2022,3,Quebec,"Onions, per kilogram",5.6499999999999995,8673184
2022,3,Quebec,"Orange juice, 2 litres",4.386666666666667,8673184
2022,3,Quebec,"Oranges, per kilogram",4.876666666666666,8673184
2022,3,Quebec,"Pasta sauce, 650 millilitres",3.3466666666666662,8673184
2022,3,Quebec,"Peanuts, 450 grams",3.483333333333333,8673184
2022,3,Quebec,"Pears, per kilogram",6.140000000000001,8673184
2022,3,Quebec,"Peppers, per kilogram",5.87,8673184
2022,3,Quebec,"Pork loin cuts, per kilogram",9.026666666666666,8673184
2022,3,Quebec,"Potatoes, per kilogram",4.443333333333333,8673184
2022,3,Quebec,"Roasted or ground coffee, 340 grams",6.533333333333334,8673184
2022,3,Quebec,"Salad dressing, 475 millilitres",3.276666666666667,8673184
2022,3,Quebec,"Salmon, per kilogram",25.28333333333333,8673184
2022,3,Quebec,"Salsa, 418 millilitres",4.1433333333333335,8673184
2022,3,Quebec,"Shrimp, 300 grams",8.336666666666666,8673184
2022,3,Quebec,"Squash, per kilogram",4.406666666666666,8673184
2022,3,Quebec,Tea (20 bags),4.19,8673184
2022,3,Quebec,"Tofu, 350 grams ",2.7399999999999998,8673184
2022,3,Quebec,"Tomatoes, per kilogram",4.683333333333333,8673184
2022,3,Quebec,"Vegetable oil, 3 litres",11.703333333333333,8673184
2022,3,Quebec,"Wheat flour, 2.5 kilograms",5.753333333333333,8673184
2022,3,Quebec,"White bread, 675 grams",4.056666666666667,8673184
2022,3,Quebec,"White rice, 2 kilograms",10.496666666666668,8673184
2022,3,Quebec,"White sugar, 2 kilograms",2.7566666666666664,8673184
2022,3,Quebec,"Wieners, 400 grams",3.22,8673184
2022,3,Quebec,"Yogurt, 500 grams",3.11,8673184
2022,4,Quebec,"Almonds, 200 grams",5.41,8727339
2022,4,Quebec,"Apple juice, 2 litres",3.776666666666667,8727339
2022,4,Quebec,"Apples, per kilogram",5.05,8727339
2022,4,Quebec,"Avocado, unit",1.57,8727339
2022,4,Quebec,"Baby food, 128 millilitres",1.4000000000000001,8727339
2022,4,Quebec,"Bacon, 500 grams",6.6866666666666665,8727339
2022,4,Quebec,"Bananas, per kilogram",1.8133333333333335,8727339
2022,4,Quebec,"Block cheese, 500 grams",6.103333333333334,8727339
2022,4,Quebec,"Broccoli, unit",2.466666666666667,8727339
2022,4,Quebec,"Brown rice, 900 grams ",5.433333333333334,8727339
2022,4,Quebec,"Butter, 454 grams",5.493333333333333,8727339
2022,4,Quebec,"Cabbage, per kilogram",2.09,8727339
2022,4,Quebec,"Canned beans and lentils, 540 millilitres",1.7533333333333332,8727339
2022,4,Quebec,"Canned soup, 284 millilitres",1.4133333333333333,8727339
2022,4,Quebec,"Cantaloupe, unit",4.673333333333333,8727339
2022,4,Quebec,"Celery, unit",2.8433333333333333,8727339
2022,4,Quebec,"Cereal, 400 grams",4.09,8727339
2022,4,Quebec,"Chicken breasts, per kilogram",13.12,8727339
2022,4,Quebec,"Cream, 1 litre",3.966666666666667,8727339
2022,4,Quebec,"Cucumber, unit",1.6033333333333333,8727339
2022,4,Quebec,"Dry or fresh pasta, 500 grams",3.5733333333333337,8727339
2022,4,Quebec,"Eggs, 1 dozen",3.7866666666666666,8727339
2022,4,Quebec,"Flatbread and pita, 500 grams ",3.3766666666666665,8727339
2022,4,Quebec,"Grapes, per kilogram",5.526666666666666,8727339
2022,4,Quebec,"Ground beef, per kilogram",10.836666666666666,8727339
2022,4,Quebec,"Iceberg lettuce, unit",3.85,8727339
2022,4,Quebec,"Infant formula, 900 grams ",30.733333333333334,8727339
2022,4,Quebec,"Ketchup, 1 litre",4.023333333333333,8727339
2022,4,Quebec,"Lemons, unit",0.9,8727339
2022,4,Quebec,"Limes, unit",0.77,8727339
2022,4,Quebec,"Margarine, 907 grams",6.736666666666667,8727339
2022,4,Quebec,"Mayonnaise, 890 millilitres ",6.343333333333334,8727339
2022,4,Quebec,"Meatless burgers, 226 grams",5.8500000000000005,8727339
2022,4,Quebec,"Milk, 4 litres",7.776666666666666,8727339
2022,4,Quebec,"Onions, per kilogram",4.62,8727339
2022,4,Quebec,"Orange juice, 2 litres",4.036666666666666,8727339
2022,4,Quebec,"Oranges, per kilogram",4.596666666666667,8727339
2022,4,Quebec,"Pasta sauce, 650 millilitres",3.2533333333333334,8727339
2022,4,Quebec,"Peanuts, 450 grams",3.513333333333333,8727339
2022,4,Quebec,"Pears, per kilogram",5.446666666666666,8727339
2022,4,Quebec,"Peppers, per kilogram",8.023333333333333,8727339
2022,4,Quebec,"Pork loin cuts, per kilogram",9.883333333333333,8727339
2022,4,Quebec,"Potatoes, per kilogram",4.293333333333333,8727339
2022,4,Quebec,"Roasted or ground coffee, 340 grams",6.286666666666666,8727339
2022,4,Quebec,"Salad dressing, 475 millilitres",3.2433333333333336,8727339
2022,4,Quebec,"Salmon, per kilogram",22.116666666666664,8727339
2022,4,Quebec,"Salsa, 418 millilitres",4.1066666666666665,8727339
2022,4,Quebec,"Shrimp, 300 grams",7.776666666666666,8727339
2022,4,Quebec,"Squash, per kilogram",3.3766666666666665,8727339
2022,4,Quebec,Tea (20 bags),4.006666666666667,8727339
2022,4,Quebec,"Tofu, 350 grams ",2.846666666666667,8727339
2022,4,Quebec,"Tomatoes, per kilogram",6.359999999999999,8727339
2022,4,Quebec,"Vegetable oil, 3 litres",10.876666666666667,8727339
2022,4,Quebec,"Wheat flour, 2.5 kilograms",5.489999999999999,8727339
2022,4,Quebec,"White bread, 675 grams",4.136666666666667,8727339
2022,4,Quebec,"White rice, 2 kilograms",10.29,8727339
2022,4,Quebec,"White sugar, 2 kilograms",2.3833333333333333,8727339
2022,4,Quebec,"Wieners, 400 grams",3.606666666666667,8727339
2022,4,Quebec,"Yogurt, 500 grams",3.0566666666666666,8727339
2023,1,Quebec,"Almonds, 200 grams",5.46,8762928
2023,1,Quebec,"Apple juice, 2 litres",3.9633333333333334,8762928
2023,1,Quebec,"Apples, per kilogram",5.73,8762928
2023,1,Quebec,"Avocado, unit",1.5599999999999998,8762928
2023,1,Quebec,"Baby food, 128 millilitres",1.53,8762928
2023,1,Quebec,"Bacon, 500 grams",6.93,8762928
2023,1,Quebec,"Bananas, per kilogram",1.84,8762928
2023,1,Quebec,"Block cheese, 500 grams",6.3066666666666675,8762928
2023,1,Quebec,"Broccoli, unit",2.8866666666666667,8762928
2023,1,Quebec,"Brown rice, 900 grams ",5.573333333333333,8762928
2023,1,Quebec,"Butter, 454 grams",5.876666666666666,8762928
2023,1,Quebec,"Cabbage, per kilogram",2.5033333333333334,8762928
2023,1,Quebec,"Canned beans and lentils, 540 millilitres",1.5233333333333334,8762928
2023,1,Quebec,"Canned soup, 284 millilitres",1.1300000000000001,8762928
2023,1,Quebec,"Cantaloupe, unit",3.526666666666667,8762928
2023,1,Quebec,"Celery, unit",3.86,8762928
2023,1,Quebec,"Cereal, 400 grams",4.1433333333333335,8762928
2023,1,Quebec,"Chicken breasts, per kilogram",14.17,8762928
2023,1,Quebec,"Cream, 1 litre",4.36,8762928
2023,1,Quebec,"Cucumber, unit",2.0500000000000003,8762928
2023,1,Quebec,"Dry or fresh pasta, 500 grams",3.6533333333333338,8762928
2023,1,Quebec,"Eggs, 1 dozen",3.7733333333333334,8762928
2023,1,Quebec,"Flatbread and pita, 500 grams ",3.6666666666666665,8762928
2023,1,Quebec,"Grapes, per kilogram",6.23,8762928
2023,1,Quebec,"Ground beef, per kilogram",10.493333333333334,8762928
2023,1,Quebec,"Iceberg lettuce, unit",2.9966666666666666,8762928
2023,1,Quebec,"Infant formula, 900 grams ",32.77,8762928
2023,1,Quebec,"Ketchup, 1 litre",4.3,8762928
2023,1,Quebec,"Lemons, unit",0.8866666666666667,8762928
2023,1,Quebec,"Limes, unit",0.8466666666666667,8762928
2023,1,Quebec,"Margarine, 907 grams",6.97,8762928
2023,1,Quebec,"Mayonnaise, 890 millilitres ",6.283333333333334,8762928
2023,1,Quebec,"Meatless burgers, 226 grams",6.169999999999999,8762928
2023,1,Quebec,"Milk, 4 litres",7.843333333333334,8762928
2023,1,Quebec,"Onions, per kilogram",4.3500000000000005,8762928
2023,1,Quebec,"Orange juice, 2 litres",4.510000000000001,8762928
2023,1,Quebec,"Oranges, per kilogram",5.6433333333333335,8762928
2023,1,Quebec,"Pasta sauce, 650 millilitres",3.3766666666666665,8762928
2023,1,Quebec,"Peanuts, 450 grams",3.566666666666667,8762928
2023,1,Quebec,"Pears, per kilogram",6.096666666666667,8762928
2023,1,Quebec,"Peppers, per kilogram",8.223333333333334,8762928
2023,1,Quebec,"Pork loin cuts, per kilogram",8.896666666666667,8762928
2023,1,Quebec,"Potatoes, per kilogram",4.61,8762928
2023,1,Quebec,"Roasted or ground coffee, 340 grams",6.396666666666667,8762928
2023,1,Quebec,"Salad dressing, 475 millilitres",3.4766666666666666,8762928
2023,1,Quebec,"Salmon, per kilogram",29.560000000000002,8762928
2023,1,Quebec,"Salsa, 418 millilitres",4.343333333333334,8762928
2023,1,Quebec,"Shrimp, 300 grams",8.123333333333333,8762928
2023,1,Quebec,"Squash, per kilogram",5.813333333333333,8762928
2023,1,Quebec,Tea (20 bags),4.293333333333333,8762928
2023,1,Quebec,"Tofu, 350 grams ",2.84,8762928
2023,1,Quebec,"Tomatoes, per kilogram",6.8066666666666675,8762928
2023,1,Quebec,"Vegetable oil, 3 litres",11.26,8762928
2023,1,Quebec,"Wheat flour, 2.5 kilograms",5.44,8762928
2023,1,Quebec,"White bread, 675 grams",4.153333333333333,8762928
2023,1,Quebec,"White rice, 2 kilograms",10.026666666666666,8762928
2023,1,Quebec,"White sugar, 2 kilograms",2.873333333333333,8762928
2023,1,Quebec,"Wieners, 400 grams",3.2866666666666666,8762928
2023,1,Quebec,"Yogurt, 500 grams",3.106666666666667,8762928
2023,2,Quebec,"Almonds, 200 grams",5.4366666666666665,8796788
2023,2,Quebec,"Apple juice, 2 litres",4.333333333333333,8796788
2023,2,Quebec,"Apples, per kilogram",6.09,8796788
2023,2,Quebec,"Avocado, unit",2.1633333333333336,8796788
2023,2,Quebec,"Baby food, 128 millilitres",1.6366666666666667,8796788
2023,2,Quebec,"Bacon, 500 grams",6.55,8796788
2023,2,Quebec,"Bananas, per kilogram",1.8433333333333335,8796788
2023,2,Quebec,"Block cheese, 500 grams",6.526666666666666,8796788
2023,2,Quebec,"Broccoli, unit",2.9233333333333333,8796788
2023,2,Quebec,"Brown rice, 900 grams ",5.760000000000001,8796788
2023,2,Quebec,"Butter, 454 grams",6.203333333333333,8796788
2023,2,Quebec,"Cabbage, per kilogram",2.8666666666666667,8796788
2023,2,Quebec,"Canned beans and lentils, 540 millilitres",1.5733333333333333,8796788
2023,2,Quebec,"Canned soup, 284 millilitres",1.36,8796788
2023,2,Quebec,"Cantaloupe, unit",3.5199999999999996,8796788
2023,2,Quebec,"Celery, unit",3.763333333333333,8796788
2023,2,Quebec,"Cereal, 400 grams",4.1866666666666665,8796788
2023,2,Quebec,"Chicken breasts, per kilogram",13.143333333333333,8796788
2023,2,Quebec,"Cream, 1 litre",4.713333333333334,8796788
2023,2,Quebec,"Cucumber, unit",1.3399999999999999,8796788
2023,2,Quebec,"Dry or fresh pasta, 500 grams",3.15,8796788
2023,2,Quebec,"Eggs, 1 dozen",3.6733333333333333,8796788
2023,2,Quebec,"Flatbread and pita, 500 grams ",3.8333333333333335,8796788
2023,2,Quebec,"Grapes, per kilogram",8.473333333333334,8796788
2023,2,Quebec,"Ground beef, per kilogram",12.126666666666665,8796788
2023,2,Quebec,"Iceberg lettuce, unit",2.9466666666666668,8796788
2023,2,Quebec,"Infant formula, 900 grams ",35.04666666666666,8796788
2023,2,Quebec,"Ketchup, 1 litre",4.513333333333333,8796788
2023,2,Quebec,"Lemons, unit",0.9,8796788
2023,2,Quebec,"Limes, unit",0.8666666666666667,8796788
2023,2,Quebec,"Margarine, 907 grams",7.086666666666666,8796788
2023,2,Quebec,"Mayonnaise, 890 millilitres ",6.293333333333333,8796788
2023,2,Quebec,"Meatless burgers, 226 grams",6.1000000000000005,8796788
2023,2,Quebec,"Milk, 4 litres",7.876666666666666,8796788
2023,2,Quebec,"Onions, per kilogram",4.736666666666667,8796788
2023,2,Quebec,"Orange juice, 2 litres",4.966666666666666,8796788
2023,2,Quebec,"Oranges, per kilogram",6.163333333333333,8796788
2023,2,Quebec,"Pasta sauce, 650 millilitres",3.936666666666667,8796788
2023,2,Quebec,"Peanuts, 450 grams",3.8033333333333332,8796788
2023,2,Quebec,"Pears, per kilogram",5.733333333333333,8796788
2023,2,Quebec,"Peppers, per kilogram",8.083333333333334,8796788
2023,2,Quebec,"Pork loin cuts, per kilogram",9.659999999999998,8796788
2023,2,Quebec,"Potatoes, per kilogram",5.073333333333333,8796788
2023,2,Quebec,"Roasted or ground coffee, 340 grams",6.533333333333334,8796788
2023,2,Quebec,"Salad dressing, 475 millilitres",3.42,8796788
2023,2,Quebec,"Salmon, per kilogram",28.936666666666667,8796788
2023,2,Quebec,"Salsa, 418 millilitres",4.543333333333333,8796788
2023,2,Quebec,"Shrimp, 300 grams",8.316666666666668,8796788
2023,2,Quebec,"Squash, per kilogram",6.156666666666666,8796788
2023,2,Quebec,Tea (20 bags),4.273333333333333,8796788
2023,2,Quebec,"Tofu, 350 grams ",2.8699999999999997,8796788
2023,2,Quebec,"Tomatoes, per kilogram",4.53,8796788
2023,2,Quebec,"Vegetable oil, 3 litres",11.65,8796788
2023,2,Quebec,"Wheat flour, 2.5 kilograms",5.6000000000000005,8796788
2023,2,Quebec,"White bread, 675 grams",4.33,8796788
2023,2,Quebec,"White rice, 2 kilograms",10.193333333333333,8796788
2023,2,Quebec,"White sugar, 2 kilograms",2.9166666666666665,8796788
2023,2,Quebec,"Wieners, 400 grams",3.3000000000000003,8796788
2023,2,Quebec,"Yogurt, 500 grams",3.236666666666667,8796788
2023,3,Quebec,"Almonds, 200 grams",5.510000000000001,8848020
2023,3,Quebec,"Apple juice, 2 litres",4.496666666666667,8848020
2023,3,Quebec,"Apples, per kilogram",5.723333333333334,8848020
2023,3,Quebec,"Avocado, unit",2.1566666666666667,8848020
2023,3,Quebec,"Baby food, 128 millilitres",1.6900000000000002,8848020
2023,3,Quebec,"Bacon, 500 grams",7.343333333333334,8848020
2023,3,Quebec,"Bananas, per kilogram",1.8233333333333335,8848020
2023,3,Quebec,"Block cheese, 500 grams",6.739999999999999,8848020
2023,3,Quebec,"Broccoli, unit",2.25,8848020
2023,3,Quebec,"Brown rice, 900 grams ",5.743333333333333,8848020
2023,3,Quebec,"Butter, 454 grams",6.010000000000001,8848020
2023,3,Quebec,"Cabbage, per kilogram",2.4233333333333333,8848020
2023,3,Quebec,"Canned beans and lentils, 540 millilitres",1.6900000000000002,8848020
2023,3,Quebec,"Canned soup, 284 millilitres",1.3266666666666664,8848020
2023,3,Quebec,"Cantaloupe, unit",2.823333333333333,8848020
2023,3,Quebec,"Celery, unit",2.5,8848020
2023,3,Quebec,"Cereal, 400 grams",4.25,8848020
2023,3,Quebec,"Chicken breasts, per kilogram",15.053333333333333,8848020
2023,3,Quebec,"Cream, 1 litre",4.45,8848020
2023,3,Quebec,"Cucumber, unit",1.3666666666666665,8848020
2023,3,Quebec,"Dry or fresh pasta, 500 grams",3.0833333333333335,8848020
2023,3,Quebec,"Eggs, 1 dozen",3.966666666666667,8848020
2023,3,Quebec,"Flatbread and pita, 500 grams ",4.1000000000000005,8848020
2023,3,Quebec,"Grapes, per kilogram",6.473333333333334,8848020
2023,3,Quebec,"Ground beef, per kilogram",12.023333333333333,8848020
2023,3,Quebec,"Iceberg lettuce, unit",2.3066666666666666,8848020
2023,3,Quebec,"Infant formula, 900 grams ",34.86000000000001,8848020
2023,3,Quebec,"Ketchup, 1 litre",4.683333333333334,8848020
2023,3,Quebec,"Lemons, unit",0.98,8848020
2023,3,Quebec,"Limes, unit",0.82,8848020
2023,3,Quebec,"Margarine, 907 grams",7.2,8848020
2023,3,Quebec,"Mayonnaise, 890 millilitres ",6.453333333333333,8848020
2023,3,Quebec,"Meatless burgers, 226 grams",6.033333333333334,8848020
2023,3,Quebec,"Milk, 4 litres",7.923333333333333,8848020
2023,3,Quebec,"Onions, per kilogram",5.21,8848020
2023,3,Quebec,"Orange juice, 2 litres",5.023333333333333,8848020
2023,3,Quebec,"Oranges, per kilogram",5.836666666666666,8848020
2023,3,Quebec,"Pasta sauce, 650 millilitres",3.44,8848020
2023,3,Quebec,"Peanuts, 450 grams",3.7533333333333334,8848020
2023,3,Quebec,"Pears, per kilogram",6.44,8848020
2023,3,Quebec,"Peppers, per kilogram",6.103333333333333,8848020
2023,3,Quebec,"Pork loin cuts, per kilogram",9.276666666666666,8848020
2023,3,Quebec,"Potatoes, per kilogram",5.346666666666667,8848020
2023,3,Quebec,"Roasted or ground coffee, 340 grams",6.6433333333333335,8848020
2023,3,Quebec,"Salad dressing, 475 millilitres",3.3866666666666667,8848020
2023,3,Quebec,"Salmon, per kilogram",26.126666666666665,8848020
2023,3,Quebec,"Salsa, 418 millilitres",4.58,8848020
2023,3,Quebec,"Shrimp, 300 grams",8.023333333333333,8848020
2023,3,Quebec,"Squash, per kilogram",4.576666666666667,8848020
2023,3,Quebec,Tea (20 bags),4.403333333333333,8848020
2023,3,Quebec,"Tofu, 350 grams ",2.706666666666667,8848020
2023,3,Quebec,"Tomatoes, per kilogram",4.72,8848020
2023,3,Quebec,"Vegetable oil, 3 litres",11.113333333333335,8848020
2023,3,Quebec,"Wheat flour, 2.5 kilograms",5.4433333333333325,8848020
2023,3,Quebec,"White bread, 675 grams",4.3,8848020
2023,3,Quebec,"White rice, 2 kilograms",9.806666666666667,8848020
2023,3,Quebec,"White sugar, 2 kilograms",2.8633333333333333,8848020
2023,3,Quebec,"Wieners, 400 grams",3.3733333333333335,8848020
2023,3,Quebec,"Yogurt, 500 grams",3.3533333333333335,8848020
2023,4,Quebec,"Almonds, 200 grams",5.206666666666667,8918906
2023,4,Quebec,"Apple juice, 2 litres",4.3999999999999995,8918906
2023,4,Quebec,"Apples, per kilogram",5.390000000000001,8918906
2023,4,Quebec,"Avocado, unit",2.0866666666666664,8918906
2023,4,Quebec,"Baby food, 128 millilitres",1.6033333333333335,8918906
2023,4,Quebec,"Bacon, 500 grams",6.286666666666666,8918906
2023,4,Quebec,"Bananas, per kilogram",1.8166666666666667,8918906
2023,4,Quebec,"Block cheese, 500 grams",6.41,8918906
2023,4,Quebec,"Broccoli, unit",2.27,8918906
2023,4,Quebec,"Brown rice, 900 grams ",5.493333333333333,8918906
2023,4,Quebec,"Butter, 454 grams",5.78,8918906
2023,4,Quebec,"Cabbage, per kilogram",1.8333333333333333,8918906
2023,4,Quebec,"Canned beans and lentils, 540 millilitres",1.7466666666666668,8918906
2023,4,Quebec,"Canned soup, 284 millilitres",1.2833333333333332,8918906
2023,4,Quebec,"Cantaloupe, unit",4.090000000000001,8918906
2023,4,Quebec,"Celery, unit",3.1333333333333333,8918906
2023,4,Quebec,"Cereal, 400 grams",4.12,8918906
2023,4,Quebec,"Chicken breasts, per kilogram",12.306666666666667,8918906
2023,4,Quebec,"Cream, 1 litre",4.1433333333333335,8918906
2023,4,Quebec,"Cucumber, unit",1.8633333333333333,8918906
2023,4,Quebec,"Dry or fresh pasta, 500 grams",3.3366666666666664,8918906
2023,4,Quebec,"Eggs, 1 dozen",3.5666666666666664,8918906
2023,4,Quebec,"Flatbread and pita, 500 grams ",4.036666666666666,8918906
2023,4,Quebec,"Grapes, per kilogram",7.553333333333334,8918906
2023,4,Quebec,"Ground beef, per kilogram",13.013333333333334,8918906
2023,4,Quebec,"Iceberg lettuce, unit",2.7366666666666664,8918906
2023,4,Quebec,"Infant formula, 900 grams ",37.81666666666666,8918906
2023,4,Quebec,"Ketchup, 1 litre",4.926666666666667,8918906
2023,4,Quebec,"Lemons, unit",0.8766666666666666,8918906
2023,4,Quebec,"Limes, unit",0.7866666666666666,8918906
2023,4,Quebec,"Margarine, 907 grams",7.16,8918906
2023,4,Quebec,"Mayonnaise, 890 millilitres ",6.3566666666666665,8918906
2023,4,Quebec,"Meatless burgers, 226 grams",5.993333333333333,8918906
2023,4,Quebec,"Milk, 4 litres",7.8500000000000005,8918906
2023,4,Quebec,"Onions, per kilogram",4.486666666666667,8918906
2023,4,Quebec,"Orange juice, 2 litres",4.706666666666667,8918906
2023,4,Quebec,"Oranges, per kilogram",4.136666666666667,8918906
2023,4,Quebec,"Pasta sauce, 650 millilitres",3.28,8918906
2023,4,Quebec,"Peanuts, 450 grams",3.7566666666666664,8918906
2023,4,Quebec,"Pears, per kilogram",5.316666666666666,8918906
2023,4,Quebec,"Peppers, per kilogram",8.923333333333334,8918906
2023,4,Quebec,"Pork loin cuts, per kilogram",9.44,8918906
2023,4,Quebec,"Potatoes, per kilogram",5.0,8918906
2023,4,Quebec,"Roasted or ground coffee, 340 grams",6.453333333333333,8918906
2023,4,Quebec,"Salad dressing, 475 millilitres",3.36,8918906
2023,4,Quebec,"Salmon, per kilogram",24.016666666666666,8918906
2023,4,Quebec,"Salsa, 418 millilitres",4.473333333333334,8918906
2023,4,Quebec,"Shrimp, 300 grams",8.22,8918906
2023,4,Quebec,"Squash, per kilogram",3.66,8918906
2023,4,Quebec,Tea (20 bags),4.366666666666667,8918906
2023,4,Quebec,"Tofu, 350 grams ",2.8699999999999997,8918906
2023,4,Quebec,"Tomatoes, per kilogram",5.460000000000001,8918906
2023,4,Quebec,"Vegetable oil, 3 litres",10.236666666666666,8918906
2023,4,Quebec,"Wheat flour, 2.5 kilograms",5.580000000000001,8918906
2023,4,Quebec,"White bread, 675 grams",4.09,8918906
2023,4,Quebec,"White rice, 2 kilograms",9.96,8918906
2023,4,Quebec,"White sugar, 2 kilograms",2.9433333333333334,8918906
2023,4,Quebec,"Wieners, 400 grams",3.4499999999999997,8918906
2023,4,Quebec,"Yogurt, 500 grams",3.3200000000000003,8918906
2024,1,Quebec,"Almonds, 200 grams",5.113333333333333,8956326
2024,1,Quebec,"Apple juice, 2 litres",3.996666666666666,8956326
2024,1,Quebec,"Apples, per kilogram",4.963333333333334,8956326
2024,1,Quebec,"Avocado, unit",1.6966666666666665,8956326
2024,1,Quebec,"Baby food, 128 millilitres",1.59,8956326
2024,1,Quebec,"Bacon, 500 grams",6.346666666666667,8956326
2024,1,Quebec,"Bananas, per kilogram",1.7866666666666668,8956326
2024,1,Quebec,"Block cheese, 500 grams",6.343333333333334,8956326
2024,1,Quebec,"Broccoli, unit",2.1233333333333335,8956326
2024,1,Quebec,"Brown rice, 900 grams ",5.446666666666666,8956326
2024,1,Quebec,"Butter, 454 grams",5.69,8956326
2024,1,Quebec,"Cabbage, per kilogram",2.733333333333333,8956326
2024,1,Quebec,"Canned beans and lentils, 540 millilitres",1.6066666666666667,8956326
2024,1,Quebec,"Canned soup, 284 millilitres",1.2433333333333334,8956326
2024,1,Quebec,"Cantaloupe, unit",3.2399999999999998,8956326
2024,1,Quebec,"Celery, unit",2.856666666666667,8956326
2024,1,Quebec,"Cereal, 400 grams",4.166666666666667,8956326
2024,1,Quebec,"Chicken breasts, per kilogram",11.813333333333333,8956326
2024,1,Quebec,"Cream, 1 litre",4.38,8956326
2024,1,Quebec,"Cucumber, unit",1.9033333333333333,8956326
2024,1,Quebec,"Dry or fresh pasta, 500 grams",3.0933333333333333,8956326
2024,1,Quebec,"Eggs, 1 dozen",3.6733333333333333,8956326
2024,1,Quebec,"Flatbread and pita, 500 grams ",3.9166666666666665,8956326
2024,1,Quebec,"Grapes, per kilogram",6.75,8956326
2024,1,Quebec,"Ground beef, per kilogram",11.516666666666666,8956326
2024,1,Quebec,"Iceberg lettuce, unit",2.94,8956326
2024,1,Quebec,"Infant formula, 900 grams ",40.626666666666665,8956326
2024,1,Quebec,"Ketchup, 1 litre",4.896666666666667,8956326
2024,1,Quebec,"Lemons, unit",0.8466666666666667,8956326
2024,1,Quebec,"Limes, unit",0.7966666666666667,8956326
2024,1,Quebec,"Margarine, 907 grams",7.293333333333333,8956326
2024,1,Quebec,"Mayonnaise, 890 millilitres ",6.28,8956326
2024,1,Quebec,"Meatless burgers, 226 grams",5.686666666666667,8956326
2024,1,Quebec,"Milk, 4 litres",7.8500000000000005,8956326
2024,1,Quebec,"Onions, per kilogram",5.646666666666666,8956326
2024,1,Quebec,"Orange juice, 2 litres",5.383333333333333,8956326
2024,1,Quebec,"Oranges, per kilogram",4.32,8956326
2024,1,Quebec,"Pasta sauce, 650 millilitres",3.5199999999999996,8956326
2024,1,Quebec,"Peanuts, 450 grams",4.21,8956326
2024,1,Quebec,"Pears, per kilogram",5.06,8956326
2024,1,Quebec,"Peppers, per kilogram",9.163333333333334,8956326
2024,1,Quebec,"Pork loin cuts, per kilogram",9.040000000000001,8956326
2024,1,Quebec,"Potatoes, per kilogram",4.616666666666667,8956326
2024,1,Quebec,"Roasted or ground coffee, 340 grams",6.373333333333334,8956326
2024,1,Quebec,"Salad dressing, 475 millilitres",3.393333333333333,8956326
2024,1,Quebec,"Salmon, per kilogram",25.893333333333334,8956326
2024,1,Quebec,"Salsa, 418 millilitres",4.37,8956326
2024,1,Quebec,"Shrimp, 300 grams",8.03,8956326
2024,1,Quebec,"Squash, per kilogram",5.1433333333333335,8956326
2024,1,Quebec,Tea (20 bags),4.43,8956326
2024,1,Quebec,"Tofu, 350 grams ",2.81,8956326
2024,1,Quebec,"Tomatoes, per kilogram",6.803333333333334,8956326
2024,1,Quebec,"Vegetable oil, 3 litres",10.376666666666667,8956326
2024,1,Quebec,"Wheat flour, 2.5 kilograms",4.966666666666666,8956326
2024,1,Quebec,"White bread, 675 grams",3.7099999999999995,8956326
2024,1,Quebec,"White rice, 2 kilograms",10.136666666666667,8956326
2024,1,Quebec,"White sugar, 2 kilograms",2.8666666666666667,8956326
2024,1,Quebec,"Wieners, 400 grams",3.3699999999999997,8956326
2024,1,Quebec,"Yogurt, 500 grams",3.34,8956326
2024,2,Quebec,"Almonds, 200 grams",5.236666666666667,9003338
2024,2,Quebec,"Apple juice, 2 litres",4.253333333333334,9003338
2024,2,Quebec,"Apples, per kilogram",5.586666666666666,9003338
2024,2,Quebec,"Avocado, unit",2.34,9003338
2024,2,Quebec,"Baby food, 128 millilitres",1.6233333333333333,9003338
2024,2,Quebec,"Bacon, 500 grams",6.516666666666667,9003338
2024,2,Quebec,"Bananas, per kilogram",1.78,9003338
2024,2,Quebec,"Block cheese, 500 grams",6.6000000000000005,9003338
2024,2,Quebec,"Broccoli, unit",2.606666666666667,9003338
2024,2,Quebec,"Brown rice, 900 grams ",5.57,9003338
2024,2,Quebec,"Butter, 454 grams",5.656666666666666,9003338
2024,2,Quebec,"Cabbage, per kilogram",3.0,9003338
2024,2,Quebec,"Canned beans and lentils, 540 millilitres",1.6866666666666668,9003338
2024,2,Quebec,"Canned soup, 284 millilitres",1.1266666666666667,9003338
2024,2,Quebec,"Cantaloupe, unit",3.17,9003338
2024,2,Quebec,"Celery, unit",3.1300000000000003,9003338
